timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2010-04-07,114.71,115.96,112.45,114.45,2.3798,276625,0.0,1.0
2010-04-08,113.29,115.53,111.56,114.86,2.3883,181368,0.0,1.0
2010-04-09,115.24,117.21,114.35,116.93,2.4314,151244,0.0,1.0
2010-04-12,117.33,118.3,116.56,117.4,2.4411,127080,0.0,1.0
2010-04-13,117.02,119.36,115.964,119.17,2.4779,173877,0.0,1.0
2010-04-14,120.87,123.4674,120.62,123.37,2.5653,159100,0.0,1.0
2010-04-15,123.24,125.48,123.13,125.02,2.5996,119189,0.0,1.0
2010-04-16,123.7,124.91,118.25,120.57,2.507,337185,0.0,1.0
2010-04-19,119.44,121.48,116.0,120.38,2.5031,293572,0.0,1.0
2010-04-20,122.25,123.0,119.96,122.1601,2.5401,146006,0.0,1.0
2010-04-21,124.64,125.37,122.0,124.31,2.5848,218699,0.0,1.0
2010-04-22,120.68,126.57,118.62,126.15,2.6231,319896,0.0,1.0
2010-04-23,126.27,128.2167,124.78,127.82,2.6578,214444,0.0,1.0
2010-04-26,127.91,128.87,126.25,126.87,2.638,209623,0.0,1.0
2010-04-27,125.64,126.98,118.0,119.04,2.4752,348182,0.0,1.0
2010-04-28,120.87,120.99,116.43,119.32,2.481,325610,0.0,1.0
2010-04-29,120.98,126.01,120.97,125.41,2.6077,220692,0.0,1.0
2010-04-30,125.22,125.81,117.71,118.02,2.454,230436,0.0,1.0
2010-05-03,119.4,124.62,119.37,122.84,2.5542,136935,0.0,1.0
2010-05-04,118.19,118.2,109.31,111.98,2.3284,357382,0.0,1.0
2010-05-05,108.47,112.11,106.4,110.14,2.2902,360660,0.0,1.0
2010-05-06,107.87,110.9799,68.0,99.35,2.0658,567207,0.0,1.0
2010-05-07,96.72,100.33,85.71,92.12,1.9155,646480,0.0,1.0
2010-05-10,103.75,106.17,103.181,105.86,2.2012,492735,0.0,1.0
2010-05-11,102.87,110.0,102.27,105.79,2.1997,382883,0.0,1.0
2010-05-12,107.24,111.7201,106.84,111.49,2.3182,282624,0.0,1.0
2010-05-13,110.42,112.74,105.78,106.45,2.2134,274806,0.0,1.0
2010-05-14,103.84,103.98,96.5,99.9,2.0772,401424,0.0,1.0
2010-05-17,100.87,102.37,94.8,101.25,2.1053,356308,0.0,1.0
2010-05-18,103.72,104.3,95.6013,97.38,2.0248,496396,0.0,1.0
2010-05-19,95.7,98.0,91.43,94.81,1.9714,619162,0.0,1.0
2010-05-20,89.21,89.71,83.45,85.22,1.772,710776,0.0,1.0
2010-05-21,80.03,88.53,79.18,85.88,1.7857,610124,0.0,1.0
2010-05-24,86.35,89.55,85.59,86.59,1.8005,403609,0.0,1.0
2010-05-25,80.16,86.25,77.6,85.98,1.7878,449511,0.0,1.0
2010-05-26,87.31,90.9,82.68,83.32,1.7325,542489,0.0,1.0
2010-05-27,88.87,92.57,88.15,92.34,1.92,450460,0.0,1.0
2010-05-28,92.95,93.21,88.5,91.05,1.8932,434029,0.0,1.0
2010-06-01,90.09,94.74,88.0,88.53,1.8408,527847,0.0,1.0
2010-06-02,90.0,94.76,88.08,94.76,1.9704,295381,0.0,1.0
2010-06-03,95.46,97.76,93.6601,97.22,2.0215,299080,0.0,1.0
2010-06-04,91.12,94.75,86.34,87.62,1.8219,640444,0.0,1.0
2010-06-07,88.47,89.44,82.4,82.54,1.7163,439302,0.0,1.0
2010-06-08,83.13,83.68,78.81,82.08,1.7067,692488,0.0,1.0
2010-06-09,83.74,86.09,79.35,80.27,1.6691,597476,0.0,1.0
2010-06-10,83.07,87.0994,82.39,86.93,1.8076,404903,0.0,1.0
2010-06-11,84.23,89.55,84.23,89.2,1.8548,326356,0.0,1.0
2010-06-14,91.85,93.6101,88.89,89.25,1.8558,592119,0.0,1.0
2010-06-15,90.73,96.81,90.46,95.77,1.9914,521007,0.0,1.0
2010-06-16,95.69,99.0,95.22,97.7,2.0315,412350,0.0,1.0
2010-06-17,99.23,99.38,96.14,98.68,2.0519,424548,0.0,1.0
2010-06-18,99.19,100.94,97.96,98.95,2.0575,363445,0.0,1.0
2010-06-21,102.56,103.0,94.72,96.35,2.0034,572313,0.0,1.0
2010-06-22,97.46,99.58,93.58,94.07,1.956,467634,0.0,1.0
2010-06-23,94.42,95.39,90.7,92.81,1.9298,585145,0.0,1.0
2010-06-24,91.7,92.5,87.8,88.31,1.8363,623442,0.0,1.0
2010-06-25,89.46,90.46,86.37,88.25,1.835,462313,0.0,1.0
2010-06-28,88.32,89.64,85.56,87.46,1.8186,427435,0.0,1.0
2010-06-29,83.35,83.5,75.4,77.7,1.6156,1140509,0.0,1.0
2010-06-30,76.54,78.73,73.2501,73.86,1.5358,477713,0.0,1.0
2010-07-01,74.27,74.89,68.8612,73.14,1.5208,657066,0.0,1.0
2010-07-02,73.33,74.18,70.5,72.74,1.5125,383797,0.0,1.0
2010-07-06,75.52,76.91,71.28,73.12,1.5204,407664,0.0,1.0
2010-07-07,73.75,80.25,73.57,80.03,1.6641,418554,0.0,1.0
2010-07-08,81.95,82.2671,78.56,81.38,1.6922,539380,0.0,1.0
2010-07-09,81.17,84.0,80.74,83.66,1.7396,371442,0.0,1.0
2010-07-12,83.35,85.87,82.84,84.61,1.7593,257511,0.0,1.0
2010-07-13,86.59,88.62,84.72,87.5,1.8194,452262,0.0,1.0
2010-07-14,88.25,90.39,87.11,88.9,1.8485,282197,0.0,1.0
2010-07-15,88.53,89.99,85.6475,89.21,1.855,297318,0.0,1.0
2010-07-16,88.43,88.54,81.64,82.03,1.7057,472281,0.0,1.0
2010-07-19,82.5,84.4,80.51,83.88,1.7441,321707,0.0,1.0
2010-07-20,79.72,86.88,79.08,86.53,1.7992,333124,0.0,1.0
2010-07-21,89.8,89.8,82.94,83.5,1.7362,449106,0.0,1.0
2010-07-22,86.76,90.85,86.76,89.13,1.8533,329268,0.0,1.0
2010-07-23,87.88,91.56,87.39,91.45,1.9015,361596,0.0,1.0
2010-07-26,91.85,93.72,90.57,93.46,1.9433,262336,0.0,1.0
2010-07-27,94.84,95.26,92.27,93.44,1.9429,311700,0.0,1.0
2010-07-28,93.25,94.42,90.3,91.53,1.9032,202334,0.0,1.0
2010-07-29,92.8,93.4,86.52,89.35,1.8579,397705,0.0,1.0
2010-07-30,87.08,91.44,85.5072,89.96,1.8706,337839,0.0,1.0
2010-08-02,93.29,95.5,92.26,94.8,1.9712,234724,0.0,1.0
2010-08-03,94.62,94.92,92.3401,93.82,1.9508,166614,0.0,1.0
2010-08-04,95.05,96.8,93.82,96.53,2.0072,210654,0.0,1.0
2010-08-05,95.08,96.2991,93.94,95.96,1.9953,173050,0.0,1.0
2010-08-06,92.51,95.92,91.13,95.51,1.986,397742,0.0,1.0
2010-08-09,96.82,98.0,95.58,97.18,2.0207,222949,0.0,1.0
2010-08-10,95.0,96.45,92.52,95.12,1.9779,411424,0.0,1.0
2010-08-11,90.07,90.13,85.91,87.29,1.815,403395,0.0,1.0
2010-08-12,82.06,86.03,81.57,84.83,1.7639,379973,0.0,1.0
2010-08-13,84.13,85.09,83.14,83.14,1.7288,150814,0.0,1.0
2010-08-16,81.9,85.2922,80.85,83.61,1.7385,248473,0.0,1.0
2010-08-17,85.48,89.03,84.98,86.79,1.8046,312617,0.0,1.0
2010-08-18,86.35,89.33,85.36,87.57,1.8209,185227,0.0,1.0
2010-08-19,86.33,87.2199,82.1,84.35,1.7539,266383,0.0,1.0
2010-08-20,83.5,84.7,82.01,84.06,1.7479,230674,0.0,1.0
2010-08-23,85.94,86.45,81.62,81.74,1.6996,281738,0.0,1.0
2010-08-24,79.07,79.66,76.1,77.05,1.6021,377025,0.0,1.0
2010-08-25,75.55,80.31,75.18,79.36,1.6502,375335,0.0,1.0
2010-08-26,80.38,80.51,76.25,76.77,1.5963,346252,0.0,1.0
2010-08-27,78.11,79.65,73.4001,79.31,1.6491,501200,0.0,1.0
2010-08-30,78.09,80.1799,76.72,76.74,1.5957,273792,0.0,1.0
2010-08-31,75.6,77.97,74.51,76.36,1.5878,407387,0.0,1.0
2010-09-01,79.3,83.53,79.19,82.76,1.7208,337518,0.0,1.0
2010-09-02,83.27,85.6,82.6401,85.6,1.7799,141360,0.0,1.0
2010-09-03,88.2,89.96,87.29,89.96,1.8706,352285,0.0,1.0
2010-09-07,88.75,89.82,87.5833,87.77,1.825,253506,0.0,1.0
2010-09-08,88.75,92.3288,88.75,90.87,1.8895,296541,0.0,1.0
2010-09-09,93.7,93.85,91.64,92.02,1.9134,235243,0.0,1.0
2010-09-10,92.69,93.51,91.18,93.01,1.934,166427,0.0,1.0
2010-09-13,95.44,97.81,95.35,97.11,2.0192,217908,0.0,1.0
2010-09-14,96.7,99.84,96.14,98.3368,2.0447,220640,0.0,1.0
2010-09-15,97.56,100.5,96.77,100.01,2.0795,176199,0.0,1.0
2010-09-16,99.9455,101.59,98.8901,101.42,2.1089,244156,0.0,1.0
2010-09-17,103.49,103.49,100.95,102.5,2.1313,299000,0.0,1.0
2010-09-20,103.65,108.39,103.29,107.84,2.2423,274828,0.0,1.0
2010-09-21,107.93,110.0,106.36,107.5,2.2353,452770,0.0,1.0
2010-09-22,106.3,109.09,105.1952,106.99,2.2247,251438,0.0,1.0
2010-09-23,104.8,109.9,104.48,106.67,2.218,356957,0.0,1.0
2010-09-24,110.48,113.4,109.95,112.71,2.3436,329460,0.0,1.0
2010-09-27,113.23,113.82,111.1122,111.42,2.3168,252854,0.0,1.0
2010-09-28,112.47,112.47,106.08,111.7,2.3226,380788,0.0,1.0
2010-09-29,110.82,112.3299,109.55,110.8,2.3039,166261,0.0,1.0
2010-09-30,112.48,114.46,107.13,109.3,2.2727,462157,0.0,1.0
2010-10-01,111.86,112.31,107.35,108.96,2.2656,304777,0.0,1.0
2010-10-04,107.87,108.98,103.48,105.18,2.187,322469,0.0,1.0
2010-10-05,108.91,113.55,108.73,113.01,2.3498,285807,0.0,1.0
2010-10-06,112.54,113.25,107.91,110.13,2.29,230432,0.0,1.0
2010-10-07,112.0,112.08,108.535,111.21,2.3124,205571,0.0,1.0
2010-10-08,111.41,114.26,109.14,113.45,2.359,178459,0.0,1.0
2010-10-11,113.77,115.26,112.65,113.68,2.3638,99279,0.0,1.0
2010-10-12,112.93,116.65,110.27,116.04,2.4128,254429,0.0,1.0
2010-10-13,118.18,120.31,117.18,118.86,2.4715,252130,0.0,1.0
2010-10-14,119.0,119.69,116.39,118.2,2.4578,207671,0.0,1.0
2010-10-15,122.43,125.74,119.7,125.74,2.6145,311355,0.0,1.0
2010-10-18,125.94,127.03,124.39,125.74,2.6145,226456,0.0,1.0
2010-10-19,120.76,123.64,117.83,120.74,2.5106,331498,0.0,1.0
2010-10-20,121.92,125.97,121.16,123.25,2.5628,243355,0.0,1.0
2010-10-21,125.74,127.1,120.51,124.11,2.5806,285640,0.0,1.0
2010-10-22,124.26,126.81,123.61,126.53,2.631,152894,0.0,1.0
2010-10-25,128.05,130.6299,128.05,128.45,2.6709,200933,0.0,1.0
2010-10-26,126.43,130.12,124.95,129.22,2.6869,194888,0.0,1.0
2010-10-27,127.57,130.88,126.87,130.55,2.7146,293826,0.0,1.0
2010-10-28,132.36,132.43,128.19,131.3,2.7302,280637,0.0,1.0
2010-10-29,131.27,132.79,130.5,130.67,2.7171,210274,0.0,1.0
2010-11-01,132.0,134.67,129.1,130.97,2.7233,221887,0.0,1.0
2010-11-02,134.12,136.032,133.5,134.94,2.8058,177366,0.0,1.0
2010-11-03,135.62,136.9334,131.91,136.89,2.8464,299860,0.0,1.0
2010-11-04,141.66,143.42,140.6686,141.74,2.9472,291286,0.0,1.0
2010-11-05,142.08,142.76,140.7,141.91,2.9508,296713,0.0,1.0
2010-11-08,141.19,143.0,140.17,142.27,2.9583,269315,0.0,1.0
2010-11-09,144.29,144.7868,138.23,139.97,2.9104,317564,0.0,1.0
2010-11-10,140.71,142.61,137.4117,142.11,2.9549,240527,0.0,1.0
2010-11-11,135.5,140.21,133.86,139.72,2.9052,315162,0.0,1.0
2010-11-12,137.41,139.04,129.574,132.61,2.7574,568369,0.0,1.0
2010-11-15,134.88,135.44,131.03,131.1931,2.7279,310323,0.0,1.0
2010-11-16,128.38,130.63,123.17,124.68,2.5925,472946,0.0,1.0
2010-11-17,124.9,127.73,124.0,125.86,2.617,289417,0.0,1.0
2010-11-18,129.91,134.32,129.81,131.71,2.7387,360235,0.0,1.0
2010-11-19,131.28,133.0,129.7801,132.02,2.7451,243229,0.0,1.0
2010-11-22,130.45,135.5,129.91,135.5,2.8175,383915,0.0,1.0
2010-11-23,131.49,131.87,126.8,129.1,2.6844,483934,0.0,1.0
2010-11-24,132.77,137.69,132.606,136.64,2.8412,337159,0.0,1.0
2010-11-26,134.26,136.82,133.47,135.78,2.8233,155340,0.0,1.0
2010-11-29,133.5,135.0,128.92,133.89,2.784,459624,0.0,1.0
2010-11-30,129.64,131.325,127.35,128.8,2.6782,522664,0.0,1.0
2010-12-01,134.71,139.04,134.5,136.99,2.8485,537869,0.0,1.0
2010-12-02,137.6,141.75,137.25,141.15,2.935,344016,0.0,1.0
2010-12-03,139.45,142.79,139.4,142.33,2.9595,456863,0.0,1.0
2010-12-06,142.36,142.91,140.93,142.08,2.9543,257902,0.0,1.0
2010-12-07,147.33,147.339,141.96,142.21,2.957,428154,0.0,1.0
2010-12-08,143.62,144.54,140.83,144.175,2.9979,243235,0.0,1.0
2010-12-09,146.59,146.62,143.0,144.33,3.0011,260101,0.0,1.0
2010-12-10,145.32,147.63,144.13,147.36,3.0641,229611,0.0,1.0
2010-12-13,149.21,149.21,145.5,145.63,3.0281,210369,0.0,1.0
2010-12-14,146.78,148.23,145.17,146.24,3.0408,200166,0.0,1.0
2010-12-15,146.12,148.84,143.5,144.75,3.0098,248842,0.0,1.0
2010-12-16,144.9,148.54,144.0,147.77,3.0726,224260,0.0,1.0
2010-12-17,148.24,149.5029,147.43,148.22,3.082,159451,0.0,1.0
2010-12-20,149.0,150.2,145.4,148.621,3.0903,328343,0.0,1.0
2010-12-21,150.34,151.14,149.19,151.07,3.1412,87466,0.0,1.0
2010-12-22,151.09,151.853,150.4552,151.23,3.1446,112442,0.0,1.0
2010-12-23,150.44,151.05,149.1,150.08,3.1206,95963,0.0,1.0
2010-12-27,148.87,151.0,145.7,150.14,3.1219,167023,0.0,1.0
2010-12-28,151.26,151.39,148.47,149.49,3.1084,165204,0.0,1.0
2010-12-29,150.81,151.22,150.0,150.38,3.1269,118394,0.0,1.0
2010-12-30,150.44,150.48,148.5,149.25,3.1034,74837,0.0,1.0
2010-12-31,148.92,148.92,145.69,147.88,3.0749,126899,0.0,1.0
2011-01-03,151.81,157.6076,151.79,154.56,3.2138,347512,0.0,1.0
2011-01-04,156.5,156.54,151.37,154.32,3.2088,342459,0.0,1.0
2011-01-05,152.79,158.22,152.59,158.15,3.2885,319994,0.0,1.0
2011-01-06,158.71,159.95,157.73,159.58,3.3182,272102,0.0,1.0
2011-01-07,160.39,160.66,154.589,159.21,3.3105,396891,0.0,1.0
2011-01-10,158.0,161.81,156.95,161.0,3.3477,224068,0.0,1.0
2011-01-11,162.96,163.31,160.09,161.74,3.3631,286206,0.0,1.0
2011-01-12,163.98,165.12,162.09,165.02,3.4313,349189,0.0,1.0
2011-01-13,165.61,166.549,163.95,165.54,3.4421,342031,0.0,1.0
2011-01-14,165.46,169.18,164.38,169.13,3.5168,159562,0.0,1.0
2011-01-18,164.81,171.0,164.53,170.48,3.5448,359614,0.0,1.0
2011-01-19,171.35,171.35,163.06,164.77,3.4261,390447,0.0,1.0
2011-01-20,162.8,163.21,157.4,161.07,3.3492,492879,0.0,1.0
2011-01-21,163.42,164.4,157.28,157.39,3.2726,272988,0.0,1.0
2011-01-24,158.27,164.03,157.431,163.89,3.4078,225079,0.0,1.0
2011-01-25,161.68,164.68,160.5,164.46,3.4197,250051,0.0,1.0
2011-01-26,165.52,168.56,163.99,167.01,3.4727,258771,0.0,1.0
2011-01-27,168.97,171.65,168.05,170.23,3.5396,289928,0.0,1.0
2011-01-28,170.29,170.61,155.13,157.39,3.2726,662808,0.0,1.0
2011-01-31,158.01,160.92,154.5,159.72,3.3211,416572,0.0,1.0
2011-02-01,163.4,169.7,162.78,168.59,3.5055,529781,0.0,1.0
2011-02-02,167.7,169.56,166.7709,167.83,3.4897,239809,0.0,1.0
2011-02-03,166.9,169.39,162.8701,168.48,3.5032,342123,0.0,1.0
2011-02-04,168.91,171.8,167.38,171.52,3.5665,353926,0.0,1.0
2011-02-07,172.59,176.69,171.74,174.01,3.6182,270269,0.0,1.0
2011-02-08,174.07,177.72,173.2,177.72,3.6954,348804,0.0,1.0
2011-02-09,176.54,178.1,174.91,176.64,3.6729,339570,0.0,1.0
2011-02-10,173.7,177.859,172.5,177.5,3.6908,369996,0.0,1.0
2011-02-11,175.86,181.25,175.0,181.14,3.7665,246134,0.0,1.0
2011-02-14,181.1,183.12,180.62,182.28,3.7902,155260,0.0,1.0
2011-02-15,181.27,182.21,179.2201,181.81,3.7804,242707,0.0,1.0
2011-02-16,183.24,186.63,182.97,185.17,3.8503,367452,0.0,1.0
2011-02-17,182.44,186.0,182.1,185.01,3.847,225859,0.0,1.0
2011-02-18,185.12,185.86,181.77,183.96,3.8251,333761,0.0,1.0
2011-02-22,176.62,178.0,167.0,167.76,3.4883,626618,0.0,1.0
2011-02-23,167.71,169.51,159.86,163.62,3.4022,505883,0.0,1.0
2011-02-24,164.77,167.6,160.0,165.95,3.4506,416606,0.0,1.0
2011-02-25,84.52,86.8857,84.28,86.53,3.5985,556640,0.0,2.0
2011-02-28,87.52,88.3782,85.59,87.16,3.6247,543118,0.0,1.0
2011-03-01,88.33,88.33,82.25,82.97,3.4504,640082,0.0,1.0
2011-03-02,82.81,85.85,82.74,84.14,3.4991,594117,0.0,1.0
2011-03-03,86.59,89.62,86.58,89.16,3.7079,691702,0.0,1.0
2011-03-04,89.2,89.2,86.1014,87.84,3.653,569873,0.0,1.0
2011-03-07,88.94,89.09,81.98,84.34,3.5074,716314,0.0,1.0
2011-03-08,83.86,86.44,82.5,85.22,3.544,670639,0.0,1.0
2011-03-09,84.52,84.6294,82.21,83.5,3.4725,505452,0.0,1.0
2011-03-10,80.54,81.25,78.67,79.68,3.3136,910499,0.0,1.0
2011-03-11,78.35,81.69,78.23,81.01,3.3689,534007,0.0,1.0
2011-03-14,79.69,81.5,78.4108,80.22,3.3361,410202,0.0,1.0
2011-03-15,73.08,78.26,72.35,76.94,3.1997,978439,0.0,1.0
2011-03-16,75.02,76.19,69.75,71.29,2.9647,1126011,0.0,1.0
2011-03-17,74.55,75.5,73.08,73.15,3.0421,606423,0.0,1.0
2011-03-18,75.71,75.74,72.6,72.75,3.0254,618171,0.0,1.0
2011-03-21,75.94,78.0,75.62,76.81,3.1943,495736,0.0,1.0
2011-03-22,77.17,77.4,76.0,76.6,3.1855,335117,0.0,1.0
2011-03-23,75.66,78.439,74.12,77.7591,3.2337,544467,0.0,1.0
2011-03-24,79.58,82.48,78.22,81.99,3.4097,679241,0.0,1.0
2011-03-25,82.81,84.2,82.25,82.59,3.4346,772245,0.0,1.0
2011-03-28,83.71,83.72,81.09,81.19,3.3764,462214,0.0,1.0
2011-03-29,80.7,83.54,79.86,83.52,3.4733,349848,0.0,1.0
2011-03-30,84.8,85.07,83.66,84.75,3.5245,351316,0.0,1.0
2011-03-31,84.4,85.32,83.9,85.11,3.5394,293811,0.0,1.0
2011-04-01,86.33,87.16,84.5,85.24,3.5448,393479,0.0,1.0
2011-04-04,85.97,86.1795,83.29,84.47,3.5128,325062,0.0,1.0
2011-04-05,83.84,85.2,83.1964,83.51,3.4729,280898,0.0,1.0
2011-04-06,85.51,86.34,82.82,84.14,3.4991,345786,0.0,1.0
2011-04-07,84.2,85.729,82.385,84.12,3.4983,374370,0.0,1.0
2011-04-08,85.28,85.58,81.61,82.86,3.4459,262774,0.0,1.0
2011-04-11,83.82,84.39,81.29,82.11,3.4147,292029,0.0,1.0
2011-04-12,80.95,81.56,79.45,80.49,3.3473,346674,0.0,1.0
2011-04-13,82.23,83.09,80.496,82.41,3.4271,368906,0.0,1.0
2011-04-14,80.69,82.34,79.7,81.96,3.4084,353337,0.0,1.0
2011-04-15,81.0,82.5,79.98,81.43,3.3864,779511,0.0,1.0
2011-04-18,79.07,79.9,75.84,79.86,3.3211,654259,0.0,1.0
2011-04-19,80.36,81.3,79.1801,81.3,3.381,558931,0.0,1.0
2011-04-20,85.59,87.036,85.3,86.71,3.606,681931,0.0,1.0
2011-04-21,89.42,89.45,88.1101,88.91,3.6975,338376,0.0,1.0
2011-04-25,89.23,89.7,88.62,89.57,3.7249,237052,0.0,1.0
2011-04-26,90.3,92.0001,89.75,91.11,3.7889,233292,0.0,1.0
2011-04-27,91.5,93.23,90.36,93.0,3.8675,326351,0.0,1.0
2011-04-28,92.09,92.9,91.3476,92.86,3.8617,343873,0.0,1.0
2011-04-29,92.14,93.09,91.75,92.41,3.843,273045,0.0,1.0
2011-05-02,92.81,93.4,91.0935,91.91,3.8222,280568,0.0,1.0
2011-05-03,91.62,91.88,88.8086,90.53,3.7648,271870,0.0,1.0
2011-05-04,90.52,91.29,87.86,90.0,3.7428,426571,0.0,1.0
2011-05-05,88.68,91.79,87.67,88.65,3.6866,498656,0.0,1.0
2011-05-06,91.35,92.7894,88.71,89.42,3.7187,400183,0.0,1.0
2011-05-09,89.84,91.49,88.8901,90.39,3.759,218442,0.0,1.0
2011-05-10,91.28,93.1,90.79,92.71,3.8555,288264,0.0,1.0
2011-05-11,92.43,93.3125,88.84,90.71,3.7723,336965,0.0,1.0
2011-05-12,89.76,92.6896,88.31,92.31,3.8388,314212,0.0,1.0
2011-05-13,91.69,92.113,88.95,89.0395,3.7028,385428,0.0,1.0
2011-05-16,87.87,88.57,83.82,84.41,3.5103,415156,0.0,1.0
2011-05-17,83.14,85.15,82.6305,85.1,3.539,467355,0.0,1.0
2011-05-18,84.79,87.67,84.44,87.17,3.6251,221690,0.0,1.0
2011-05-19,88.18,88.51,86.42,87.92,3.6563,274028,0.0,1.0
2011-05-20,87.62,87.96,85.6624,85.98,3.5756,227317,0.0,1.0
2011-05-23,82.45,83.154,81.028,82.25,3.4205,402837,0.0,1.0
2011-05-24,82.88,82.88,80.68,80.7,3.356,353714,0.0,1.0
2011-05-25,80.31,82.73,80.26,81.6,3.3935,280801,0.0,1.0
2011-05-26,80.8,83.81,80.8,83.13,3.4571,245407,0.0,1.0
2011-05-27,83.54,84.62,83.36,84.37,3.5087,182520,0.0,1.0
2011-05-31,86.8,88.43,85.4301,88.43,3.6775,288185,0.0,1.0
2011-06-01,87.85,88.4101,82.54,82.78,3.4425,480142,0.0,1.0
2011-06-02,83.15,84.05,81.8872,83.26,3.4625,243617,0.0,1.0
2011-06-03,80.34,82.17,79.2,79.48,3.3053,423640,0.0,1.0
2011-06-06,79.4899,80.12,77.4687,77.56,3.2254,278454,0.0,1.0
2011-06-07,78.16,79.059,76.97,77.11,3.2067,290865,0.0,1.0
2011-06-08,76.58,76.98,74.8,75.45,3.1377,486857,0.0,1.0
2011-06-09,75.48,76.86,74.7768,75.78,3.1514,229435,0.0,1.0
2011-06-10,74.75,75.26,72.19,72.3,3.0067,290097,0.0,1.0
2011-06-13,72.61,73.46,71.62,72.35,3.0088,306784,0.0,1.0
2011-06-14,73.98,75.67,73.96,75.04,3.1206,304233,0.0,1.0
2011-06-15,73.01,74.31,70.45,70.94,2.9501,465117,0.0,1.0
2011-06-16,70.98,71.65,68.21,69.95,2.909,443434,0.0,1.0
2011-06-17,71.93,72.2,68.821,69.43,2.8873,468571,0.0,1.0
2011-06-20,68.75,71.0599,68.75,70.35,2.9256,245821,0.0,1.0
2011-06-21,71.26,75.18,70.31,75.04,3.1206,386866,0.0,1.0
2011-06-22,74.04,75.34,73.3,73.35,3.0504,323834,0.0,1.0
2011-06-23,70.94,75.48,70.28,75.38,3.1348,602541,0.0,1.0
2011-06-24,74.26,74.49,71.06,71.41,2.9697,489798,0.0,1.0
2011-06-27,71.75,75.86,71.34,74.88,3.114,386153,0.0,1.0
2011-06-28,75.42,78.2791,75.14,78.24,3.2537,300338,0.0,1.0
2011-06-29,78.93,79.6,77.5,79.22,3.2945,356274,0.0,1.0
2011-06-30,80.05,82.47,79.91,82.23,3.4197,470986,0.0,1.0
2011-07-01,82.5,86.36,81.785,86.04,3.5781,399529,0.0,1.0
2011-07-05,86.33,87.56,85.78,87.28,3.6297,381670,0.0,1.0
2011-07-06,87.06,88.58,86.2,88.21,3.6683,415733,0.0,1.0
2011-07-07,90.15,92.55,89.83,91.78,3.8168,555851,0.0,1.0
2011-07-08,89.45,91.05,87.992,91.02,3.7852,760561,0.0,1.0
2011-07-11,88.24,89.53,85.18,86.14,3.5823,705269,0.0,1.0
2011-07-12,86.02,86.58,83.92,84.04,3.4949,524103,0.0,1.0
2011-07-13,85.91,87.72,84.2677,85.16,3.5415,596171,0.0,1.0
2011-07-14,85.91,87.01,81.26,82.23,3.4197,641838,0.0,1.0
2011-07-15,85.06,85.5,83.3,85.5,3.5556,502012,0.0,1.0
2011-07-18,84.22,85.18,81.7,84.09,3.497,440031,0.0,1.0
2011-07-19,86.62,90.15,86.6,90.02,3.7436,748199,0.0,1.0
2011-07-20,91.45,91.5,88.4,88.76,3.6912,555884,0.0,1.0
2011-07-21,89.03,92.0,87.6,90.56,3.7661,683357,0.0,1.0
2011-07-22,90.48,93.73,90.22,93.374,3.8831,475642,0.0,1.0
2011-07-25,91.06,94.298,90.6101,92.82,3.8601,417158,0.0,1.0
2011-07-26,92.51,94.46,92.07,93.33,3.8813,538062,0.0,1.0
2011-07-27,91.63,91.7992,85.6,86.25,3.5868,750048,0.0,1.0
2011-07-28,86.41,89.9399,85.39,86.71,3.606,642206,0.0,1.0
2011-07-29,84.58,88.54,83.37,85.87,3.571,779872,0.0,1.0
2011-08-01,88.98,89.44,81.6,84.71,3.5228,1027735,0.0,1.0
2011-08-02,83.42,84.56,77.95,78.28,3.2554,921543,0.0,1.0
2011-08-03,78.48,80.71,74.46,80.31,3.3398,914456,0.0,1.0
2011-08-04,77.0,77.38,69.36,69.38,2.8853,1521323,0.0,1.0
2011-08-05,71.68,72.57,62.17,67.85,2.8216,1655566,0.0,1.0
2011-08-08,61.87,65.234,55.8,55.93,2.3259,1994533,0.0,1.0
2011-08-09,58.14,63.79,53.59,63.59,2.6445,2217962,0.0,1.0
2011-08-10,59.33,62.1028,55.76,56.09,2.3326,1682707,0.0,1.0
2011-08-11,58.27,65.2099,57.5614,63.29,2.632,1491367,0.0,1.0
2011-08-12,64.73,66.05,62.47,64.9,2.699,1303602,0.0,1.0
2011-08-15,65.71,67.72,64.81,67.7,2.8154,788897,0.0,1.0
2011-08-16,65.86,67.72,63.38,65.96,2.743,784498,0.0,1.0
2011-08-17,66.36,67.94,62.88,64.89,2.6985,1105347,0.0,1.0
2011-08-18,59.6,59.62,53.69,55.48,2.3072,1710592,0.0,1.0
2011-08-19,53.59,57.62,52.2,52.37,2.1779,1496458,0.0,1.0
2011-08-22,56.05,56.17,52.41,52.84,2.1974,1127311,0.0,1.0
2011-08-23,53.97,59.42,53.35,59.38,2.4694,1489075,0.0,1.0
2011-08-24,59.07,61.12,57.48,60.78,2.5276,1026180,0.0,1.0
2011-08-25,60.65,61.51,57.22,57.86,2.4062,793855,0.0,1.0
2011-08-26,57.34,62.75,55.57,62.04,2.58,1155621,0.0,1.0
2011-08-29,64.0,67.55,64.0,67.32,2.7996,1179445,0.0,1.0
2011-08-30,66.6,69.89,65.5,68.69,2.8566,1192356,0.0,1.0
2011-08-31,69.96,71.59,67.29,69.09,2.8732,1335616,0.0,1.0
