20180912,67.77,67.77,67.77,67.77,340,13543
20180913,66.47,66.47,66.47,66.47,254,13529
20180914,66.76,66.76,66.76,66.76,98,13529
20180917,66.78,66.78,66.78,66.78,135,13666
20180918,67.45,67.45,67.45,67.45,572,13602
20180919,68.05,68.05,68.05,68.05,194,13671
20180920,68.21,68.21,67.83,67.83,732,13695
20180921,67.93,67.93,67.93,67.93,690,13538
20180924,69.32,69.32,69.32,69.32,441,13585
20180925,69.77,69.77,69.77,69.77,740,13628
20180926,69.33,69.33,69.33,69.33,544,13779
20180927,69.86,69.86,69.86,69.86,405,14253
20180928,70.82,70.82,70.82,70.82,491,14342
20181001,72.92,72.92,72.92,72.92,1132,14711
20181002,73.04,73.04,73.04,73.04,392,14800
20181003,74.23,74.23,74.23,74.23,283,14876
20181004,72.58,72.58,72.58,72.58,419,15042
20181005,72.76,72.76,72.76,72.76,771,15069
20181008,72.68,72.68,72.68,72.68,106,15027
20181009,73.35,73.35,73.35,73.35,445,15101
20181010,71.86,71.86,71.86,71.86,305,15235
20181011,69.74,69.74,69.74,69.74,466,14939
20181012,70.04,70.04,70.04,70.04,1160,14703
20181015,70.40,70.40,70.40,70.40,269,14445
20181016,70.74,70.74,70.74,70.74,306,15300
20181017,69.15,69.15,69.15,69.15,753,15426
20181018,68.27,68.27,68.27,68.27,475,15473
20181019,68.96,68.96,68.96,68.96,779,15480
20181022,69.44,69.44,69.44,69.44,642,15614
20181023,66.80,66.80,66.80,66.80,854,15615
20181024,66.98,66.98,66.98,66.98,837,15240
20181025,67.37,67.37,67.37,67.37,230,15184
20181026,67.71,67.71,67.71,67.71,261,15173
20181029,67.52,67.52,67.52,67.52,191,15184
20181030,66.53,66.53,66.53,66.53,311,15251
20181031,65.91,65.91,65.91,65.91,345,15532
20181101,64.28,64.28,64.28,64.28,595,15288
20181102,63.92,63.92,63.92,63.92,793,14973
20181105,63.91,63.91,63.91,63.91,567,14998
20181106,63.22,63.22,63.22,63.22,996,14947
20181107,63.33,63.33,63.33,63.33,1025,14757
20181108,62.44,62.44,62.44,62.44,1114,14395
20181109,61.67,61.67,61.67,61.67,935,14143
20181112,61.38,61.38,61.38,61.38,1009,14162
20181113,57.28,57.28,57.28,57.28,1748,14292
20181114,57.88,57.88,57.88,57.88,1446,14680
20181115,57.90,57.90,57.90,57.90,559,15229
20181116,57.84,57.84,57.84,57.84,1288,15858
20181119,58.44,58.56,56.61,57.90,1131,15920
20181120,57.55,57.75,53.87,54.09,2055,15965
20181121,54.99,56.40,54.99,55.44,1186,15966
20181122,55.33,55.58,54.74,54.74,642,15994
20181123,54.23,54.44,51.43,51.43,1820,16070
20181126,52.10,53.02,51.99,52.56,1574,16641
20181127,52.14,53.18,52.14,52.57,1000,16386
20181128,52.96,53.50,51.32,51.52,1526,16918
20181129,51.10,53.06,51.03,52.52,3195,18278
20181130,51.85,52.50,50.99,51.76,1717,17584
20181203,54.22,54.22,53.01,54.03,2003,17517
20181204,54.70,55.50,53.95,54.61,1964,19719
20181205,53.90,55.75,53.70,54.40,2049,19363
20181206,53.87,54.60,51.92,53.23,4046,19737
20181207,53.13,55.73,52.60,54.23,3572,19876
20181210,54.30,54.31,52.47,52.59,1251,20340
20181211,52.53,53.49,52.53,52.96,695,20477
20181212,53.56,53.95,52.87,52.87,1198,20385
20181213,52.82,54.73,52.55,54.31,1396,20377
20181214,54.15,54.28,52.91,53.22,936,20153
20181217,53.19,53.83,51.45,52.39,2385,20436
20181218,51.84,51.84,48.54,48.87,2831,20686
20181219,49.13,50.52,48.70,50.27,5356,22796
20181220,49.70,49.70,48.01,48.03,4191,23670
20181221,48.40,48.51,47.30,47.71,3264,23861
20181224,48.06,48.06,44.65,44.75,3304,24832
20181226,44.87,48.54,44.87,48.39,4331,26739
20181227,48.30,48.30,46.66,46.89,4902,24726
20181228,47.95,47.95,46.52,47.36,2167,24665
20181231,48.50,48.50,47.05,47.84,3021,24666
20190102,47.51,50.21,46.84,49.11,4780,24541
20190103,48.33,49.80,48.08,49.70,3885,24764
20190104,50.59,51.66,50.26,50.55,3537,24972
20190107,51.46,51.94,51.00,51.00,1250,25048
20190108,51.37,52.29,51.37,52.29,2294,25398
20190109,53.23,54.81,53.14,54.80,1882,25489
20190110,54.04,55.03,53.93,55.02,2512,25460
20190111,54.86,55.64,53.74,53.92,1018,25547
20190114,53.34,53.93,52.75,52.75,1611,25904
20190115,53.37,54.22,53.03,54.17,1841,26266
20190116,54.28,54.55,53.59,54.50,2880,26509
20190117,54.05,54.64,53.37,54.30,2277,26978
20190118,54.90,55.70,54.52,55.51,4245,27274
20190121,55.45,55.77,55.32,55.59,1002,27518
20190122,55.02,55.02,54.00,54.82,2164,27709
20190123,54.95,55.40,53.79,54.50,3235,27593
20190124,54.20,54.99,53.90,54.78,4052,27990
20190125,55.34,55.36,54.58,55.27,2675,28181
20190128,54.75,54.75,53.32,53.75,3405,29604
20190129,54.08,55.27,53.76,54.95,3384,30094
20190130,55.06,56.04,54.89,55.48,5859,30917
20190131,55.68,56.38,55.12,55.12,3460,31611
20190201,55.28,56.85,54.95,56.81,3626,32177
20190204,57.15,57.16,55.43,56.51,4149,32410
20190205,56.75,56.97,55.93,55.93,2608,32406
20190206,55.91,56.49,55.49,56.32,2463,33033
20190207,56.02,56.07,54.34,55.02,2600,33377
20190208,54.56,55.08,54.56,55.07,2340,32867
20190211,54.62,55.13,54.01,54.87,3412,33260
20190212,55.32,56.36,55.32,55.60,3383,33418
20190213,56.11,56.83,55.76,56.49,3737,33610
20190214,56.72,57.09,55.97,56.96,3061,33597
20190215,57.12,58.43,57.02,58.24,2887,33988
20190218,58.39,58.73,58.39,58.67,563,34057
20190219,58.33,58.62,58.00,58.57,2697,34308
20190220,58.64,59.43,58.01,59.10,6021,34576
20190221,59.01,59.30,58.83,59.05,5653,35550
20190222,59.00,59.72,59.00,59.32,3783,36107
20190225,59.13,59.13,57.22,57.52,4408,36451
20190226,57.32,58.22,57.32,57.72,4474,36826
20190227,58.07,59.37,57.87,58.96,7300,35907
20190228,58.71,59.31,58.53,59.06,3411,36253
20190301,59.48,59.65,57.56,57.75,4488,36655
20190304,57.94,58.94,57.94,58.55,2403,36525
20190305,58.23,58.93,58.16,58.54,2902,36577
20190306,58.00,58.44,57.61,58.31,5970,37666
20190307,58.56,59.00,58.27,58.61,5533,38246
20190308,57.90,58.00,56.54,57.94,4614,38289
20190311,58.01,58.69,57.90,58.55,5192,38626
20190312,58.78,59.18,58.47,58.64,5463,39173
20190313,58.93,59.95,58.93,59.81,9998,38988
20190314,59.78,60.24,59.59,59.97,13821,39441
20190315,60.13,60.29,59.07,59.89,9478,39857
20190318,59.72,60.43,59.59,60.31,10388,40984
20190319,60.38,60.71,59.95,60.29,10555,39954
20190320,60.10,61.06,59.78,61.06,14179,39258
20190321,60.91,61.11,60.51,60.73,13999,39998
20190322,60.56,60.81,59.18,59.89,9950,39464
20190325,59.83,60.07,59.20,59.71,13511,40017
20190326,60.00,60.76,60.00,60.39,11885,39213
20190327,60.34,60.50,59.46,59.98,7810,39551
20190328,59.68,60.03,58.94,59.84,7939,39301
20190329,60.27,61.04,60.23,60.53,8450,40023
20190401,60.96,61.83,60.96,61.78,18417,43409
20190402,61.86,62.60,61.70,62.45,15627,44391
20190403,62.70,62.84,62.06,62.48,11320,44540
20190404,62.39,62.72,62.12,62.26,11792,44909
20190405,62.25,63.21,62.07,63.07,11792,44944
20190408,63.35,63.88,63.06,63.85,18336,44900
20190409,64.01,64.06,63.28,63.56,19777,44820
20190410,63.76,64.38,63.74,64.38,19206,46494
20190411,64.10,64.10,63.32,63.58,15676,46383
20190412,63.72,64.46,63.70,63.96,13370,0
