timestamp,open,high,low,close,adjusted close,volume,dividend amount
2016-11-30,59.9700,61.4100,57.2800,60.2600,57.6970,613056964,0.3900
2016-10-31,57.4050,61.3699,56.3150,59.9200,56.9938,614841775,0.0000
2016-09-30,57.0100,58.1900,55.6100,57.6000,54.7871,526855083,0.0000
2016-08-31,56.6000,58.7000,56.1400,57.4600,54.6540,467079004,0.3600
2016-07-29,51.1300,57.2900,50.3900,56.6800,53.5763,647587634,0.0000
2016-06-30,52.4400,52.9500,48.0350,51.1700,48.3680,823987498,0.0000
2016-05-31,50.0000,53.0000,49.4600,53.0000,50.0978,530869347,0.3600
2016-04-29,55.0500,56.7700,49.3500,49.8700,46.8056,699025640,0.0000
2016-03-31,50.9700,55.6400,50.5800,55.2300,51.8362,640372350,0.0000
2016-02-29,54.8800,55.0900,48.1900,50.8800,47.7535,814770780,0.3600
2016-01-29,54.3200,55.3900,49.1000,55.0900,51.3430,927914485,0.0000
2015-12-31,54.4100,56.8500,53.6800,55.4800,51.7065,793070000,0.0000
2015-11-30,52.8500,54.9800,52.5300,54.3500,50.6534,662622220,0.3600
2015-10-30,44.7500,54.3700,43.7500,52.6400,48.7285,857330655,0.0000
2015-09-30,42.2300,45.0000,41.6600,44.2600,40.9712,670779566,0.0000
2015-08-31,46.9800,48.4100,39.7200,43.5200,40.2862,776277394,0.3100
2015-07-31,44.4600,47.4000,43.3200,46.7000,42.9482,725458102,0.0000
2015-06-30,47.0600,47.7700,43.9400,44.1500,40.6031,664853340,0.0000
2015-05-29,48.5800,48.9050,46.0200,46.8600,43.0954,633072750,0.3100
2015-04-30,40.6000,49.5400,40.1200,48.6400,44.4428,874535095,0.0000
2015-03-31,43.6700,44.1900,40.5400,40.6550,37.1469,824335340,0.0000
2015-02-27,40.5900,44.3000,40.2300,43.8500,40.0662,656509827,0.3100
2015-01-30,46.6600,47.9100,40.3500,40.4000,36.6531,918738022,0.0000
2014-12-31,47.8800,49.0600,44.9000,46.4500,42.1420,626810606,0.0000
2014-11-28,46.8900,50.0450,46.7300,47.8100,43.3759,523008240,0.3100
2014-10-31,46.2700,46.9700,42.1000,46.9500,42.3264,853297059,0.0000
2014-09-30,45.4300,47.5700,44.5300,46.3600,41.7945,860084532,0.0000
2014-08-29,43.2100,45.4700,42.2100,45.4300,40.9561,513429400,0.2800
2014-07-31,41.8600,45.7100,41.0500,43.1600,38.6708,731616500,0.0000
2014-06-30,40.9500,42.2900,39.8600,41.7000,37.3627,555779700,0.0000
2014-05-30,40.2401,40.9700,38.5100,40.9400,36.6817,574362900,0.2800
2014-04-30,41.1500,41.6600,38.9000,40.4000,35.9489,746113500,0.0000
2014-03-31,37.9200,41.5000,37.4950,40.9900,36.4739,778425700,0.0000
2014-02-28,37.7400,38.4600,35.6900,38.3100,34.0891,705304500,0.2800
2014-01-31,37.3500,37.8900,34.6300,37.8400,33.4208,930226200,0.0000
2013-12-31,38.0900,38.9800,35.5300,37.4100,33.0411,826617700,0.0000
2013-11-29,35.6700,38.2900,35.3900,38.1300,33.6770,800431600,0.2800
2013-10-31,33.3500,36.2900,32.8000,35.4050,31.0337,965331500,0.0000
2013-09-30,31.7500,33.7500,30.9500,33.2800,29.1711,1242961500,0.0000
2013-08-30,32.0600,35.2000,30.8400,33.4000,29.2762,1051265000,0.2300
2013-07-31,34.7500,36.4299,31.0200,31.8400,27.7111,1111130600,0.0000
2013-06-28,34.9200,35.7800,32.5700,34.5450,30.0653,945155500,0.0000
2013-05-31,32.9300,35.2800,32.3200,34.9000,30.3743,1071860000,0.2300
2013-04-30,28.6400,33.1100,28.1100,33.1000,28.6114,1322883228,0.0000
2013-03-28,27.7200,28.6600,27.5200,28.6050,24.7260,844946000,0.0000
2013-02-28,27.6700,28.2000,27.1000,27.8000,24.0302,780587000,0.2300
2013-01-31,27.2500,28.2300,26.2800,27.4500,23.5346,1145054400,0.0000
2012-12-31,26.7800,27.7300,26.2600,26.7097,22.8999,947310900,0.0000
2012-11-30,28.8400,30.2000,26.3449,26.6150,22.8187,1310516100,0.2300
2012-10-31,29.8100,30.2500,27.7600,28.5400,24.2631,1105402300,0.0000
2012-09-28,30.4500,31.6100,29.7400,29.7600,25.3003,893107700,0.0000
2012-08-31,29.5900,30.9600,28.9700,30.8200,26.2015,671748400,0.2000
2012-07-31,30.6200,31.0500,28.5400,29.4700,24.8886,846604100,0.0000
2012-06-29,28.7600,31.1400,28.3200,30.5900,25.8344,973131400,0.0000
2012-05-31,32.0500,32.3350,28.6400,29.1900,24.6521,1014372600,0.2000
2012-04-30,32.2200,32.8900,30.2300,32.0150,26.8601,940739700,0.0000
2012-03-30,31.9300,32.9500,31.4900,32.2550,27.0614,942366500,0.0000
2012-02-29,29.7900,32.0000,29.7100,31.7400,26.6294,984332300,0.2000
2012-01-31,26.5500,29.9500,26.3900,29.5300,24.6125,1354858100,0.0000
2011-12-30,25.5600,26.1900,25.1600,25.9600,21.6370,1007166600,0.0000
2011-11-30,26.1900,27.2000,24.3000,25.5800,21.3203,1046207400,0.2000
2011-10-31,24.7200,27.5000,24.2600,26.6300,22.0306,1218142500,0.0000
2011-09-30,26.4600,27.5000,24.6000,24.8900,20.5912,1279920200,0.0000
2011-08-31,27.5100,27.6850,23.7900,26.6000,22.0058,1719339500,0.1600
2011-07-29,25.9300,28.1450,25.8400,27.4000,22.5255,1259328200,0.0000
2011-06-30,24.9900,26.0000,23.6500,26.0000,21.3745,1297757600,0.0000
2011-05-31,25.9400,26.2500,24.0300,25.0100,20.5607,1364062800,0.1600
2011-04-29,25.5300,26.8700,24.7200,25.9200,21.1706,1313844800,0.0000
2011-03-31,26.6000,26.7800,24.6800,25.3900,20.7377,1310885200,0.0000
2011-02-28,27.8000,28.3400,26.4300,26.5800,21.7097,1114368500,0.1600
2011-01-31,28.0500,29.4600,27.4200,27.7250,22.5113,1361258700,0.0000
2010-12-31,25.5700,28.4000,25.5600,27.9100,22.6615,1033710000,0.0000
2010-11-30,26.8800,27.4900,24.9300,25.2575,20.5078,1361176300,0.1600
2010-10-29,24.4900,27.2000,23.7800,26.6650,21.5172,1281432800,0.0000
2010-09-30,23.6700,25.5300,23.5400,24.4900,19.7621,1273139500,0.0000
2010-08-31,25.9900,26.3800,23.3200,23.4650,18.9350,1279372100,0.1300
2010-07-30,23.0900,26.4100,22.7300,25.8100,20.7183,1408590600,0.0000
2010-06-30,25.5300,26.9300,22.9500,23.0100,18.4707,1671811600,0.0000
2010-05-28,30.6700,31.0606,24.5600,25.8000,20.7103,1720130200,0.1300
2010-04-30,29.3500,31.5800,28.6200,30.5350,24.4002,1319029500,0.0000
2010-03-31,28.7700,30.5700,28.2400,29.2875,23.4034,1110237200,0.0000
2010-02-26,28.3900,29.0300,27.5700,28.6700,22.9099,1074643300,0.1300
2010-01-29,30.6200,31.2400,27.6600,28.1800,22.4156,1359650900,0.0000
2009-12-31,29.5200,31.5000,29.2500,30.4800,24.2451,920605500,0.0000
2009-11-30,27.7000,30.1400,27.4100,29.4100,23.3940,1018256700,0.1300
2009-10-30,25.4050,29.3500,24.4300,27.7300,21.9625,1523430100,0.0000
2009-09-30,24.3500,26.2500,23.7600,25.7200,20.3705,1038979700,0.0000
2009-08-31,23.8200,25.4900,23.0300,24.6500,19.5231,993250400,0.1300
2009-07-31,24.0500,25.7200,22.0000,23.5200,18.5260,1517459800,0.0000
2009-06-30,21.0000,24.3400,20.8600,23.7700,18.7229,1411144700,0.0000
2009-05-29,20.1900,20.9400,19.0100,20.8900,16.4544,1101122400,0.1300
2009-04-30,18.2300,21.2000,18.1800,20.2600,15.8567,1562400700,0.0000
2009-03-31,16.0350,18.8800,14.8700,18.3700,14.3775,1625752800,0.0000
2009-02-27,17.0100,19.9300,16.1000,16.1500,12.6399,1456213400,0.1300
2009-01-30,19.5328,21.0000,16.7500,17.1000,13.2880,1564043400,0.0000
2008-12-31,19.8750,21.2500,18.4700,19.4400,15.1063,1546943400,0.0000
2008-11-28,22.4800,23.6600,17.5000,20.2200,15.7125,1794911800,0.1300
2008-10-31,26.3800,27.4700,20.6500,22.3300,17.2379,3044579400,0.0000
2008-09-30,27.6650,27.7600,23.5000,26.6900,20.6036,1927538700,0.0000
2008-08-29,25.9500,28.5000,25.0700,27.2900,21.0668,1206949700,0.1100
2008-07-31,27.2200,27.9100,24.8700,25.7200,19.7752,1579425446,0.0000
2008-06-30,28.2400,29.5700,27.1100,27.5100,21.1515,1560439100,0.0000
2008-05-30,28.4800,30.5300,27.9500,28.3200,21.7742,1405170200,0.1100
2008-04-30,28.8300,32.1000,27.9300,28.5200,21.8473,1444720000,0.0000
2008-03-31,27.2400,29.5900,26.8700,28.3800,21.7401,1452390200,0.0000
2008-02-29,31.0600,33.2500,27.0200,27.1999,20.8361,2324580800,0.1100
2008-01-31,35.7900,35.9600,31.0400,32.6000,24.8756,1950301600,0.0000
2007-12-31,33.5000,36.7200,32.6300,35.6000,27.1648,1064817100,0.0000
2007-11-30,36.5300,37.5000,32.6800,33.6000,25.6387,1830846800,0.1100
2007-10-31,29.4600,37.0000,29.2900,36.8100,27.9987,1772076700,0.0000
2007-09-28,28.5000,29.8500,28.2700,29.4600,22.4081,1117419500,0.0000
2007-08-31,28.9700,30.1000,27.5100,28.7300,21.8528,1228579500,0.1000
2007-07-31,29.6700,31.8400,28.9500,28.9900,21.9729,1295548000,0.0000
2007-06-29,30.7900,30.9000,29.0400,29.4700,22.3367,1181412800,0.0000
2007-05-31,29.9400,31.1600,29.9000,30.6901,23.2614,1327154700,0.1000
2007-04-30,27.8900,30.7400,27.5600,29.9400,22.6197,958964900,0.0000
2007-03-30,27.8200,28.5500,26.6000,27.8700,21.0558,1269506500,0.0000
2007-02-28,30.8400,30.9400,27.7900,28.1700,21.2825,1290850900,0.1000
2007-01-31,29.9100,31.4800,29.4000,30.8600,23.2347,1324518200,0.0000
2006-12-29,29.2300,30.2600,28.8000,29.8600,22.4818,1137160900,0.0000
2006-11-30,28.7800,30.0001,28.5800,29.3600,22.1053,1239142000,0.1000
2006-10-31,27.3200,28.8501,27.1500,28.7100,21.5422,1290967400,0.0000
2006-09-29,25.8900,27.5200,25.3900,27.3500,20.5218,1097482600,0.0000
2006-08-31,24.0200,26.2501,23.8500,25.7000,19.2837,1134188400,0.0900
2006-07-31,23.5300,24.6000,22.2300,24.0600,17.9874,1332298100,0.0000
2006-06-30,22.7400,23.6500,21.4599,23.3000,17.4192,1971637200,0.0000
2006-05-31,24.3300,25.0000,22.4500,22.6500,16.9333,2309193400,0.0900
2006-04-28,27.6700,27.9410,24.0000,24.1500,17.9848,1446126900,0.0000
2006-03-31,26.9900,28.2200,26.6200,27.2100,20.2636,1437940900,0.0000
2006-02-28,27.9500,28.0700,26.3400,26.8700,20.0104,1047699000,0.0900
2006-01-31,26.2500,28.3800,26.1000,28.1500,20.8936,1388622700,0.0000
2005-12-30,27.7300,28.1010,26.1000,26.1500,19.4092,1271695500,0.0000
2005-11-30,25.6100,28.2500,25.6100,27.6800,20.5448,1444948300,0.0800
2005-10-31,25.7100,25.8000,24.2500,25.7000,19.0199,1439659900,0.0000
2005-09-30,27.3800,27.3900,25.1200,25.7300,19.0421,1348861500,0.0000
2005-08-31,25.8200,27.9400,25.7600,27.3800,20.2632,1441979300,0.0800
2005-07-29,24.8500,26.4800,24.5000,25.6100,18.8975,1321407700,0.0000
2005-06-30,25.7300,26.0000,24.8200,24.8400,18.3294,1303029500,0.0000
2005-05-31,25.2300,26.0900,24.3100,25.8000,19.0377,1270563700,0.0800
2005-04-29,24.2400,25.4500,23.9400,25.3000,18.6104,1520253700,0.0000
2005-03-31,25.2000,25.7900,23.8200,24.1700,17.7792,1541411300,0.0000
2005-02-28,26.2500,26.5000,25.1296,25.1600,18.5074,1361126000,0.0800
2005-01-31,26.8000,27.1000,25.6400,26.2800,19.2718,1521414300,0.0000
2004-12-31,26.9500,27.4400,26.6790,26.7200,19.5945,1803777700,0.0000
2004-11-30,28.1500,30.2000,24.8600,26.8100,19.6605,1739407300,3.0800
2004-10-29,27.8100,28.8900,27.4200,27.9700,18.4378,1300591200,0.0000
2004-09-30,27.2400,27.7900,26.7400,27.6500,18.2268,1141012300,0.0000
2004-08-31,28.2700,28.5500,25.9500,27.3000,17.9961,1094195300,0.0800
2004-07-30,28.6900,29.8900,27.2500,28.4900,18.7256,1550446900,0.0000
2004-06-30,26.1200,28.8000,25.8600,28.5600,18.7716,1534889700,0.0000
2004-05-28,26.2100,26.6000,25.4200,26.2300,17.2402,1141456900,0.0000
2004-04-30,24.9500,27.7200,24.8500,26.1300,17.1744,1558947800,0.0000
2004-03-31,26.6500,26.7200,24.0100,24.9300,16.3857,1703041000,0.0000
2004-02-27,27.6300,27.8000,26.3500,26.5300,17.4373,1032065600,0.0000
2004-01-30,27.5800,28.8300,27.2600,27.6500,18.1735,1232189000,0.0000
2003-12-31,25.9000,27.5500,25.5000,27.3700,17.9894,1476461300,0.0000
2003-11-28,26.3500,26.7500,24.8400,25.7100,16.8984,1442336700,0.0000
2003-10-31,28.0300,29.4600,25.9100,26.1400,17.1810,1400032500,0.1600
2003-09-30,26.7000,30.0000,26.4700,27.8000,18.1720,1253309100,0.0000
2003-08-29,26.3300,26.9500,25.4300,26.5200,17.3353,966506900,0.0000
2003-07-31,25.5900,27.8100,25.3900,26.4100,17.2634,1292011000,0.0000
2003-06-30,24.9800,26.5100,23.6000,25.6400,16.7601,1569995800,0.0000
2003-05-30,25.5400,26.5000,23.8900,24.6100,16.0868,1311003700,0.0000
2003-04-30,24.4600,26.4300,23.9500,25.5700,16.7144,1249617700,0.0000
2003-03-31,24.0200,26.8000,22.5500,24.2100,15.8254,1371902600,0.0000
2003-02-28,47.9300,49.1000,23.3000,23.7000,15.4920,910628150,0.0800
2003-01-31,52.3000,57.3200,47.0300,47.4600,15.4612,859331100,0.0000
2002-12-31,58.6500,58.9600,51.2600,51.7000,16.8425,634185100,0.0000
2002-11-29,52.4300,58.6400,51.9000,57.6800,18.7906,777998600,0.0000
2002-10-31,44.3200,54.0700,43.1900,53.4700,17.4191,1237685300,0.0000
2002-09-30,48.5200,51.1000,43.1100,43.7400,14.2493,847852900,0.0000
2002-08-30,47.5800,53.4500,43.8000,49.0800,15.9889,857878600,0.0000
2002-07-31,54.1200,54.9300,41.4100,47.9800,15.6306,1216094000,0.0000
2002-06-28,50.9900,56.4400,49.1700,54.7000,17.8198,917036500,0.0000
2002-05-31,52.1600,56.4400,48.3500,50.9100,16.5851,710133100,0.0000
2002-04-30,59.8300,60.4000,51.4400,52.2600,17.0249,708739700,0.0000
2002-03-28,59.0500,65.0000,58.3100,60.3100,19.6474,536622100,0.0000
2002-02-28,64.1500,64.5000,57.1500,58.3400,19.0056,565579600,0.0000
2002-01-31,66.6500,70.6200,61.3300,63.7100,20.7550,680057900,0.0000
2001-12-31,63.8300,69.8900,63.8000,66.2500,21.5825,488544500,0.0000
2001-11-30,60.0800,68.3400,59.6000,64.2100,20.9179,665484300,0.0000
2001-10-31,50.9400,63.6300,50.4100,58.1500,18.9437,875445500,0.0000
2001-09-28,57.1900,59.0800,47.5000,51.1700,16.6698,755412200,0.0000
2001-08-31,66.8000,67.5400,56.3000,57.0500,18.5853,576948200,0.0000
2001-07-31,72.0500,73.1500,64.2000,66.1900,21.5629,727600500,0.0000
2001-06-29,69.6000,76.1500,66.0100,73.0000,23.7814,724588900,0.0000
2001-05-31,67.6600,72.1500,67.2500,69.1800,22.5370,888652900,0.0000
2001-04-30,54.8100,71.1000,51.0600,67.7500,22.0711,1037903500,0.0000
2001-03-30,58.5600,61.1300,49.7500,54.6900,17.8165,947674900,0.0000
2001-02-28,60.8100,65.0600,53.8800,59.0000,19.2206,768447800,0.0000
2001-01-31,44.1300,64.7500,42.8800,61.0600,19.8917,1002765600,0.0000
2000-12-29,58.0600,60.6300,40.3100,43.3800,14.1320,1028334100,0.0000
2000-11-30,68.5000,72.3700,57.0000,57.3800,18.6928,991731300,0.0000
2000-10-31,60.5000,70.1200,48.4400,68.8700,22.4360,1234707800,0.0000
2000-09-29,70.0000,72.0600,58.6300,60.3100,19.6474,712766900,0.0000
2000-08-31,69.9400,74.8700,68.1200,69.8100,22.7422,609699900,0.0000
2000-07-31,79.6900,82.8700,67.2500,69.8100,22.7422,617092900,0.0000
2000-06-30,64.3700,82.1900,63.8100,80.0000,26.0618,733525100,0.0000
2000-05-31,72.8700,74.0000,60.3800,62.5600,20.3804,672215400,0.0000
2000-04-28,94.4400,96.5000,65.0000,69.7500,22.7227,1129073300,0.0000
2000-03-31,89.6200,115.0000,88.9400,106.2500,34.6134,1014093800,0.0000
2000-02-29,98.5000,110.0000,88.1200,89.3700,29.1143,667243800,0.0000
2000-01-31,117.3700,118.6200,94.8700,97.8700,31.8834,637437600,0.0000
1999-12-31,91.0600,119.9400,90.8700,116.7500,38.0340,630488900,0.0000
1999-11-30,93.2500,94.5000,84.3700,91.0500,29.6616,732628000,0.0000
1999-10-29,90.1900,95.2500,85.0600,92.5600,30.1535,531152200,0.0000
1999-09-30,92.3100,97.8700,88.8100,90.5600,29.5020,488636800,0.0000
1999-08-31,85.6900,96.3700,81.6200,92.5600,30.1535,673997100,0.0000
1999-07-30,89.8700,100.7500,85.5000,85.8100,27.9546,572350600,0.0000
1999-06-30,80.6200,90.2500,76.1200,90.1900,29.3815,443716300,0.0000
1999-05-28,81.4400,81.8100,75.5000,80.6900,26.2866,562128500,0.0000
1999-04-30,91.2500,95.6200,79.8700,81.3100,26.4886,581799700,0.0000
1999-03-31,149.5600,180.3800,87.8700,89.6200,29.1958,423916250,0.0000
1999-02-26,175.4400,175.9400,143.9800,150.1300,24.4541,399775800,0.0000
1999-01-29,139.6100,175.1300,136.0000,175.0000,28.5051,368129700,0.0000
1998-12-31,120.2500,144.0000,120.1200,138.6900,22.5907,275380500,0.0000
1998-11-30,106.3700,130.2700,104.7500,122.0000,19.8721,290676700,0.0000
1998-10-30,108.0600,110.1200,87.7500,105.8700,17.2448,410762300,0.0000
1998-09-30,95.2500,114.6200,94.5000,110.0600,17.9273,298081100,0.0000
1998-08-31,109.1200,113.7500,95.7500,95.9400,15.6273,337509900,0.0000
1998-07-31,109.1200,119.6200,105.3700,109.9400,17.9077,307324500,0.0000
1998-06-30,83.8700,108.5600,83.1200,108.3700,17.6520,308288100,0.0000
1998-05-29,90.1900,91.0000,81.8700,84.8100,13.8144,273845600,0.0000
1998-04-30,89.8100,99.1200,86.6200,90.1200,14.6793,254744300,0.0000
1998-03-31,85.8700,90.9400,79.2500,89.5000,14.5783,274981900,0.0000
1998-02-27,151.7500,160.0600,79.3700,84.7500,13.8046,215523150,0.0000
