20190212,145.937500,145.937500,145.218750,145.343750,2557,18843
20190213,145.218750,145.468750,144.906250,145.125000,2012,19705
20190214,145.156250,146.218750,145.031250,145.875000,3346,20779
20190215,145.906250,146.250000,145.500000,145.937500,4269,21780
20190219,145.937500,146.531250,145.781250,146.218750,13715,27759
20190220,146.343750,146.531250,145.750000,145.968750,49215,56866
20190221,146.093750,146.125000,144.906250,145.156250,133688,135198
20190222,145.062500,146.156250,145.031250,145.781250,242575,308271
20190225,145.718750,145.812500,145.250000,145.500000,482045,648236
20190226,145.656250,146.250000,145.500000,146.187500,566943,889727
20190227,146.187500,146.281250,144.750000,144.906250,371177,942570
20190228,144.937500,145.375000,144.187500,144.468750,517129,920525
20190301,144.500000,144.562500,143.562500,143.812500,311156,945077
20190304,143.687500,144.468750,143.500000,144.406250,289421,936248
20190305,144.343750,144.531250,143.875000,144.406250,244953,932820
20190306,144.468750,145.125000,144.406250,144.875000,314355,929209
20190307,144.812500,145.843750,144.781250,145.781250,300336,926404
20190308,145.781250,146.187500,145.437500,145.968750,277307,922566
20190311,145.906250,146.000000,145.343750,145.625000,192612,926813
20190312,145.625000,146.531250,145.093750,146.406250,321423,949867
20190313,146.375000,146.406250,145.875000,146.125000,280759,961833
20190314,145.937500,146.062500,145.312500,145.500000,280374,948775
20190315,145.531250,146.437500,145.437500,146.187500,294736,959922
20190318,146.250000,146.281250,145.843750,146.125000,189551,958097
20190319,146.062500,146.343750,145.375000,145.781250,267103,948024
20190320,145.781250,147.156250,145.718750,146.968750,322123,971149
20190321,147.031250,147.468750,146.875000,147.125000,309070,971463
20190322,147.093750,149.125000,147.062500,148.531250,540197,968301
20190325,148.656250,149.718750,148.187500,149.000000,423698,969352
20190326,149.156250,149.281250,148.375000,149.093750,340664,978601
20190327,148.937500,150.156250,148.781250,150.062500,471301,980671
20190328,150.125000,150.656250,149.718750,150.031250,329074,974048
20190329,149.812500,150.031250,149.281250,149.656250,359608,971211
20190401,149.656250,149.656250,147.968750,148.218750,330944,956664
20190402,148.281250,148.718750,148.093750,148.312500,230426,959762
20190403,148.406250,148.500000,147.312500,147.500000,262771,952383
20190404,147.406250,147.812500,147.343750,147.687500,197459,947273
20190405,147.593750,148.093750,147.031250,147.937500,261363,946297
20190408,148.062500,148.218750,147.531250,147.625000,157097,939036
20190409,147.593750,148.281250,147.500000,148.000000,223455,941582
20190410,147.875000,148.531250,147.718750,148.218750,235942,945627
20190411,148.375000,148.406250,147.625000,147.718750,238146,945767
20190412,147.875000,148.062500,146.812500,146.906250,267936,0
